Unnamed: 0,Clean_Title,Clean_Author,Title,Author,Genre,Type,Rating,No. of People rated,URLs
4328,renegade,adam kinzinger,Renegade: Defending Democracy and Liberty in Our Divided Country,Adam Kinzinger,Political Politics Ideologies,Hardcover,4.6,615.0,https://www.amazon.in/Renegade-Defending-Democracy-Liberty-Divided/dp/0593654161/ref=zg_bs_g_1318180031_d_sccl_29/000-0000000-0000000?psc=1
4929,discretion and daring,amelia westerly,Discretion and Daring: A Pride and Prejudice Variation (Sweet Pride and Prejudice Variations),Amelia  Westerly,Romance Adaptations,Kindle Edition,4.0,614.0,https://www.amazon.in/Discretion-Daring-Prejudice-Variation-Variations-ebook/dp/B0CDJML9RB/ref=zg_bs_g_92041941031_d_sccl_2/000-0000000-0000000?psc=1
101,waiting for godot,beckett samuel,Waiting for Godot : A Tragicomedy in Two: A Tragicomedy in Two Acts (Faber Drama),Samuel Beckett,Film Photography Theater Ballet Arts,Paperback,4.4,614.0,https://www.amazon.in/Waiting-Godot-Tragicomedy-Faber-Drama/dp/0571244599/ref=zg_bs_g_1318063031_d_sccl_2/000-0000000-0000000?psc=1
4620,"hanuman chalisa pocket book ( hindi, roman hindi) hardbound premium in gift case",servdharm,"Hanuman Chalisa Pocket Book ( Hindi, Roman Hindi) Hardbound Premium Edition in a Gift Case",Servdharm,Hinduism Religion,Hardcover,4.8,613.0,https://www.amazon.in/Hanuman-Chalisa-Pocket-Hindi-Hardbound/dp/B09N9MN63S/ref=zg_bs_g_1318194031_d_sccl_21/000-0000000-0000000?psc=1
248,bravehearts of bharat,sampath vikram,Bravehearts of Bharat : Vignettes from Indian History,Vikram Sampath,Diaries Accounts Autobiographies True Biographies,Hardcover,4.7,611.0,https://www.amazon.in/Bravehearts-Bharat-Vignettes-Indian-History/dp/0670094684/ref=zg_bs_g_1318065031_d_sccl_19/000-0000000-0000000?psc=1
7340,be ironfit,don fink,Be IronFit: Time-Efficient Training Secrets for Ultimate Fitness,Don Fink,Sports Triathlon,Kindle Edition,4.7,606.0,https://www.amazon.in/Be-IronFit-Time-Efficient-Training-Ultimate-ebook/dp/B01M69IB9N/ref=zg_bs_g_1318280031_d_sccl_13/000-0000000-0000000?psc=1
2725,textbook of electrical technology,b l theraja,Textbook Of Electrical Technology : Ac And Dc Machines (volume - 2),B L Theraja,Electronic Engineering Electrical,Paperback,4.4,603.0,https://www.amazon.in/Textbook-Electrical-Technology-Machines-Vol/dp/8121924375/ref=zg_bs_g_4149474031_d_sccl_26/000-0000000-0000000?psc=1
111,poetics (penguin classics),aristotle,Poetics (Penguin Classics),Aristotle,Film Photography Theater Ballet Arts,Paperback,4.5,602.0,https://www.amazon.in/Poetics-Penguin-Classics-Aristotle/dp/0140446362/ref=zg_bs_g_1318063031_d_sccl_12/000-0000000-0000000?psc=1
4001,dr. cuterus,dr narendra tanaya,Dr. Cuterus : Everything Nobody Tells You About Your Body,Dr Tanaya Narendra,Sciences Health Nursing Medicine,Paperback,4.7,601.0,https://www.amazon.in/Dr-Cuterus-Everything-Nobody-Tells/dp/0143455702/ref=zg_bs_g_4149670031_d_sccl_2/000-0000000-0000000?psc=1
4334,new world begins,d. jeremy popkin,A NEW WORLD BEGINS,Jeremy D. Popkin,Political Politics Ideologies,Paperback,4.6,600.0,https://www.amazon.in/NEW-WORLD-BEGINS-Jeremy-Popkin/dp/1541620178/ref=zg_bs_g_1318180031_d_sccl_5/000-0000000-0000000?psc=1
3086,art of being alone,gavrani renuka,"The Art of Being Alone: Loneliness Was My Cage, Solitude Is My Home",Renuka Gavrani,Transformation Health Family Development Personal,Paperback,4.4,598.0,https://www.amazon.in/Art-Being-Alone-Loneliness-Solitude/dp/9355434022/ref=zg_bs_g_1318132031_d_sccl_7/000-0000000-0000000?psc=1
33,magic of minalima,minalima,The Magic of MinaLima: Celebrating the Graphic Design Studio Behind the Harry Potter & Fantastic Beasts Films,MinaLima,Film Cinema Broadcast Photography Arts,Hardcover,4.8,595.0,https://www.amazon.in/Magic-MinaLima/dp/0008505500/ref=zg_bs_g_1318054031_d_sccl_4/000-0000000-0000000?psc=1
7272,shot at history,abhinav bindra,A Shot At History: My Obsessive Journey to Olympic Gold,Abhinav Bindra,Sports Organisations Sporting Events,Kindle Edition,4.7,595.0,https://www.amazon.in/Shot-At-History-Obsessive-Journey-ebook/dp/B00ID32XTW/ref=zg_bs_g_1318275031_d_sccl_15/000-0000000-0000000?psc=1
6252,black holes,brian cox,Black Holes: The Key to Understanding the Universe,Brian Cox,Medicine Sciences Astronomy Technology,Kindle Edition,4.5,594.0,https://www.amazon.in/Black-Holes-Key-Understanding-Universe-ebook/dp/B0995XDTYB/ref=zg_bs_g_1318205031_d_sccl_29/000-0000000-0000000?psc=1
36,nutshell technique,chamberlain jill,The Nutshell Technique: Crack the Secret of Successful Screenwriting,Jill Chamberlain,Film Cinema Broadcast Photography Arts,Kindle Edition,4.6,593.0,https://www.amazon.in/Nutshell-Technique-Secret-Successful-Screenwriting-ebook/dp/B0170CKMMG/ref=zg_bs_g_1318054031_d_sccl_7/000-0000000-0000000?psc=1
4357,english,murugan v,ENGLISH-ENGLISH-TAMIL DICTIONARY,Murugan V,Thesauruses Reference Dictionaries,Hardcover,4.5,593.0,https://www.amazon.in/English-English-Tamil-Dictionary-Murugan-V/dp/0199472238/ref=zg_bs_g_15412161031_d_sccl_8/000-0000000-0000000?psc=1
855,"if i can dream it, i can do it",csr sonalika,"If I can dream it, I can do it - Seeking inspiration from real life heroes - Story Book by Sonalika Publications",Sonalika CSR,Family Social Personal Books Children's Issues,Paperback,4.3,588.0,https://www.amazon.in/If-can-dream-Seeking-inspiration/dp/9353915813/ref=zg_bs_g_1318077031_d_sccl_6/000-0000000-0000000?psc=1
4662,quran,khan wahiduddin,The Quran,Wahiduddin Khan,Islam Religion,Paperback,4.6,588.0,https://www.amazon.in/Quran-Wahiduddin-Khan/dp/8178989980/ref=zg_bs_g_1318196031_d_sccl_13/000-0000000-0000000?psc=1
3570,prophet,gibran kahlil,The Prophet,Kahlil Gibran,Literature Fiction Classic,Paperback,4.5,588.0,https://www.amazon.in/Prophet-PREMIUM-PAPERBACK-PENGUIN-INDIA/dp/0143455222/ref=zg_bs_g_1318159031_d_sccl_21/000-0000000-0000000?psc=1
1740,vivekananda (amar chitra katha),rajani thindiath,Vivekananda (Amar Chitra Katha),Rajani Thindiath,Books Children's Religion,Paperback,4.6,587.0,https://www.amazon.in/Vivekananda-Amar-Chitra-Katha-Anant/dp/8189999389/ref=zg_bs_g_1318101031_d_sccl_11/000-0000000-0000000?psc=1
7444,saving game,renee susan,Saving the Game: A Fake Relationship Sports Romance (Chicago Red Tails Book 5),Susan Renee,Sports Winter,Kindle Edition,4.5,587.0,https://www.amazon.in/Saving-Game-Relationship-Romance-Chicago-ebook/dp/B0CHN1ZMFX/ref=zg_bs_g_1318289031_d_sccl_17/000-0000000-0000000?psc=1
2634,new york,hess megan,New York: Through a Fashion Eye,Megan Hess,Style Lifestyle Home Personal Crafts Guides,Hardcover,4.8,584.0,https://www.amazon.in/New-York-Through-Fashion-Eye/dp/1743791712/ref=zg_bs_g_1318125031_d_sccl_5/000-0000000-0000000?psc=1
763,all in one class 10th science for cbse exam 2024,"& & , ahmad gupta imran kapoor rashmi ruchi sanubia singh sonal",All In One Class 10th Science for CBSE Exam 2024,"Sanubia & Rashmi Gupta Sonal Singh & Ruchi Kapoor , Imran Ahmad ",Books Children's Reference Education,Paperback,4.3,584.0,https://www.amazon.in/Class-10th-Science-CBSE-Exam-2024/dp/9350105993/ref=zg_bs_g_67803454031_d_sccl_14/000-0000000-0000000?psc=1
1099,history of india for children,archana garodia gupta,The History of India for Children - (Vol. 1): from Prehistory to The Sultanates,Archana Garodia Gupta,Books Children's Geography Cultures,Paperback,4.4,582.0,https://www.amazon.in/History-India-Children-Prehistory-Sultanates/dp/9350098458/ref=zg_bs_g_67803459031_d_sccl_20/000-0000000-0000000?psc=1
273,mindset,carol dweck s.,Mindset - Hindi,Carol S. Dweck,Accounts Biographies True Diaries,Paperback,4.4,582.0,https://www.amazon.in/MINDSET-HINDI-Carol-S-Dweck/dp/938964724X/ref=zg_bs_g_1318067031_d_sccl_24/000-0000000-0000000?psc=1
6414,american moonshot,brinkley douglas,American Moonshot: John F. Kennedy and the Great Space Race,Douglas Brinkley,Transportation Automotive Sciences Medicine Technology,Paperback,4.6,581.0,https://www.amazon.in/American-Moonshot-Kennedy-Great-Space/dp/0062655078/ref=zg_bs_g_1318215031_d_sccl_11/000-0000000-0000000?psc=1
1098,good night india,khemka nitya,Good Night India,Nitya Khemka,Books Children's Geography Cultures,Board book,4.5,581.0,https://www.amazon.in/Good-Night-India-Our-World/dp/1602194777/ref=zg_bs_g_67803459031_d_sccl_19/000-0000000-0000000?psc=1
6834,surya namaskar,saraswati satyananda,Surya Namaskar,Satyananda Saraswati,Sports Self-Defence Combat,Paperback,4.6,580.0,https://www.amazon.in/Surya-Namaskar-Satyananda-Saraswati/dp/8185787352/ref=zg_bs_g_1318240031_d_sccl_11/000-0000000-0000000?psc=1
2303,visual mba,barron jason,The Visual MBA: A Quick Guide to Everything You’ll Learn in Two Years of Business School,Jason Barron,Digital Internet Computing Software Media,Paperback,4.4,579.0,https://www.amazon.in/Visual-MBA-Everything-Business-School/dp/0241386683/ref=zg_bs_g_1318117031_d_sccl_4/000-0000000-0000000?psc=1
5667,match me if you can,barker sandy,"Match Me If You Can: An utterly hilarious, will-they-won't-they? romantic comedy from Sandy Barker (The Ever After Agency Book 1)",Sandy Barker,Romance Romantic Comedy,Kindle Edition,4.3,578.0,https://www.amazon.in/Match-You-Can-hilarious-will-they-wont-they-ebook/dp/B0C7NR6FRY/ref=zg_bs_g_86208348031_d_sccl_14/000-0000000-0000000?psc=1
7603,win lose kill die,cynthia murphy,Win Lose Kill Die,Cynthia Murphy,Young History Adult Teen,Paperback,4.3,575.0,https://www.amazon.in/Win-Lose-Kill-Cynthia-Murphy/dp/0702304948/ref=zg_bs_g_67803450031_d_sccl_26/000-0000000-0000000?psc=1
5155,law of attraction,carter laura,The Law of Attraction: A laugh-out-loud opposites attract romantic comedy from Laura Carter (Brits in Manhattan Book 1),Laura Carter,Romance Contemporary,Kindle Edition,4.0,575.0,https://www.amazon.in/Law-Attraction-laugh-out-loud-opposites-Manhattan-ebook/dp/B0C5VBZJ1X/ref=zg_bs_g_2590357031_d_sccl_9/000-0000000-0000000?psc=1
5339,"planes, trains, and hurricanes",easton eli,"Planes, Trains, and Hurricanes: A Christmas road trip romance",Eli Easton,Romance Holidays,Kindle Edition,4.5,575.0,https://www.amazon.in/Planes-Trains-Hurricanes-Christmas-romance-ebook/dp/B0CLL1H3XJ/ref=zg_bs_g_89265411031_d_sccl_13/000-0000000-0000000?psc=1
5909,stay with me,brooke montgomery,Stay With Me: A Best Friend's Brother Small Town Romance (Sugarland Creek Book 2),Brooke  Montgomery,Romance Frontier Western,Kindle Edition,4.3,575.0,https://www.amazon.in/Stay-Me-Friends-Brother-Sugarland-ebook/dp/B0CFRMPMM5/ref=zg_bs_g_89265404031_d_sccl_6/000-0000000-0000000?psc=1
4208,raw,yadav yatish,RAW : A HISTORY OF INDIA'S COVERT OPERATIONS ( PAPER BACK ),Yatish Yadav,Freedom Politics Security,Paperback,4.4,574.0,https://www.amazon.in/RAW-HISTORY-INDIAS-COVERT-OPERATIONS/dp/9395073268/ref=zg_bs_g_1318177031_d_sccl_9/000-0000000-0000000?psc=1
3777,top insults,books full sea,The Top Insults: How to Win Any Argument…While Laughing!,Full Sea Books,Literature Fiction Humour,Kindle Edition,4.0,574.0,https://www.amazon.in/Top-Insults-Argument-While-Laughing-ebook/dp/B00GAPDLHI/ref=zg_bs_g_1318143031_d_sccl_28/000-0000000-0000000?psc=1
7894,indica,lal pranay,Indica: A Deep Natural History Of The In: A Deep Natural History of the Indian Subcontinent,Pranay Lal,Travel Guides Holiday,Hardcover,4.7,572.0,https://www.amazon.in/Indica-Natural-History-Indian-Subcontinent/dp/8184007574/ref=zg_bs_g_1318297031_d_sccl_17/000-0000000-0000000?psc=1
707,agatha christie collection,agatha christie,The Agatha Christie Collection: PREMIUM,Agatha Christie,Books Thriller Children's Crime,Kindle Edition,4.4,571.0,https://www.amazon.in/Agatha-Christie-Collection-PREMIUM-ebook/dp/B0BWSKY5ND/ref=zg_bs_g_1318086031_d_sccl_8/000-0000000-0000000?psc=1
7317,juggernaut method 2.0,chad smith wesley,"The Juggernaut Method 2.0 - Strength, Speed, and Power For Every Athlete",Chad Wesley Smith,Sports Training Coaching,Kindle Edition,4.4,570.0,https://www.amazon.in/Juggernaut-Method-2-0-Strength-Athlete-ebook/dp/B00DRIYWBU/ref=zg_bs_g_1318279031_d_sccl_10/000-0000000-0000000?psc=1
1096,quiz games for bright sparks,bradley gareth jess moore,QUIZ GAMES FOR BRIGHT SPARKS,Gareth Jess Moore Bradley,Books Children's Geography Cultures,Paperback,4.3,570.0,https://www.amazon.in/GAMES-BRIGHT-SPARKS-Gareth-Bradley/dp/1780556179/ref=zg_bs_g_67803459031_d_sccl_17/000-0000000-0000000?psc=1
7537,educart 21 days challenge with class 10 final revision book for cbse 2024 board exam,educart,Educart 21 Days Challenge with Class 10 Final Revision Book for CBSE 2024 Board Exam- Maths + Science + SST + English (2023-24),Educart,Teen Reference Young Adult Education,Paperback,4.1,569.0,https://www.amazon.in/Educart-Revision-Standard-Science-including/dp/935561280X/ref=zg_bs_g_67803444031_d_sccl_10/000-0000000-0000000?psc=1
582,valmiki's ramayana 6 volume set ( english),gopalswami harini srinivasan,Valmiki's Ramayana 6 volume set ( English),Harini Gopalswami Srinivasan,Comics Books Children's Novels Graphic,Hardcover,4.7,569.0,https://www.amazon.in/Valmiki-Ramayana-Ayodhya-Kishkindha-Sundara/dp/9386458667/ref=zg_bs_g_1318074031_d_sccl_3/000-0000000-0000000?psc=1
2031,emperor's new mind,penrose roger,THE EMPEROR'S NEW MIND,Roger Penrose,Digital Computer Internet Computing Science Media,Paperback,4.5,566.0,https://www.amazon.in/EMPERORS-NEW-MIND-Roger-Penrose/dp/0198784929/ref=zg_bs_g_1318108031_d_sccl_2/000-0000000-0000000?psc=1
6901,hitting against spin,leamon nathan,HITTING AGAINST THE SPIN: HOW CRICKET REALLY WORKS,Nathan Leamon,Sports Cricket,Paperback,4.5,566.0,https://www.amazon.in/HITTING-AGAINST-SPIN-CRICKET-REALLY/dp/1472131266/ref=zg_bs_g_1318245031_d_sccl_28/000-0000000-0000000?psc=1
7264,soccernomics (2022 world cup ),kuper simon,"Soccernomics (2022 World Cup Edition): Why France and Germany Win, Why England Is Starting to and Why The Rest of the World Loses",Simon Kuper,Sports Organisations Sporting Events,Paperback,4.3,566.0,https://www.amazon.in/Soccernomics-France-Germany-England-Starting/dp/0008559627/ref=zg_bs_g_1318275031_d_sccl_7/000-0000000-0000000?psc=1
7445,penalty box,butler kris,Penalty Box: A Why Choose Hockey Romance (Lux Brumalis Book 1),Kris Butler,Sports Winter,Kindle Edition,3.8,564.0,https://www.amazon.in/Penalty-Box-Lux-Brumalis-Book-ebook/dp/B0BDY288GF/ref=zg_bs_g_1318289031_d_sccl_18/000-0000000-0000000?psc=1
994,in new world,noob steve the,In a New World: Book 17 (Steve the Noob in a New World (Saga 2)),Steve the Noob,Fiction Books Science Children's Fantasy Horror,Kindle Edition,4.9,564.0,https://www.amazon.in/New-World-Book-Steve-Noob-ebook/dp/B0CTFYCFD4/ref=zg_bs_g_1402037031_d_sccl_15/000-0000000-0000000?psc=1
4588,japanese death poems,(compiled by) hoffmann yoel,Japanese Death Poems : Written by Zen Monks and Haiku Poets on the Verge of Death,Yoel Hoffmann (Compiled by),Buddhism Religion,Paperback,4.7,564.0,https://www.amazon.in/Japanese-Death-Poems-Written-Monks/dp/0804856788/ref=zg_bs_g_1318190031_d_sccl_9/000-0000000-0000000?psc=1
143,101 foolproof jokes to use in case of emergency,adam kisiel,101 Foolproof Jokes to Use in Case of Emergency,Adam Kisiel,Film Photography Theater Ballet Arts,Kindle Edition,3.6,562.0,https://www.amazon.in/101-foolproof-jokes-case-emergency-ebook/dp/B006X7TRNA/ref=zg_bs_g_1318063031_d_sccl_14/000-0000000-0000000?psc=1
2244,kali linux revealed,hertzog raphael,Kali Linux Revealed: Mastering the Penetration Testing Distribution,Raphael Hertzog,Digital Systems Internet Computing Operating Media,Paperback,4.4,562.0,https://www.amazon.in/Kali-Linux-Revealed-Penetration-Distribution/dp/0997615605/ref=zg_bs_g_1318115031_d_sccl_15/000-0000000-0000000?psc=1
483,encyclopedia,books editorial om team,Encyclopedia : My Encyclopedia of Space - What? Why? How? When?,Om Books Editorial Team,Pets Books Children's Animals,Paperback,4.5,562.0,https://www.amazon.in/Encyclopedia-Space-What-Why-When/dp/9353766389/ref=zg_bs_g_67803455031_d_sccl_4/000-0000000-0000000?psc=1
378,what i learned about investing from darw,prasad pulak,What I Learned About Investing from Darw,Pulak Prasad,Economics Business,Hardcover,4.7,561.0,https://www.amazon.in/What-Learned-About-Investing-Darw/dp/0231213506/ref=zg_bs_g_1318069031_d_sccl_29/000-0000000-0000000?psc=1
2127,building microservices,newman sam,Building Microservices: Designing Fine-Grained Systems,Sam Newman,Digital Social Internet Computing Media,Audible Audiobook,4.7,560.0,https://www.amazon.in/Building-Microservices-Designing-Fine-Grained-Systems/dp/B09RTPNBMP/ref=zg_bs_g_1318113031_d_sccl_28/000-0000000-0000000?psc=1
5804,talk of town,bardsley jennifer,Talk of the Town,Jennifer Bardsley,Romance Town Small,Kindle Edition,4.1,560.0,https://www.amazon.in/Talk-Town-Jennifer-Bardsley-ebook/dp/B0B7HRSR39/ref=zg_bs_g_92041937031_d_sccl_1/000-0000000-0000000?psc=1
5301,"my boss, his crazy family, my lousy christmas and me",evans lil,"My Boss, His Crazy Family, My Lousy Christmas and Me: Grumpy Sunshine. Christmassy Romance. Workplace.",Lil Evans,Romance Holidays,Kindle Edition,4.2,558.0,https://www.amazon.in/Boss-Crazy-Family-Lousy-Christmas-ebook/dp/B0CQDFLNZ5/ref=zg_bs_g_89265411031_d_sccl_5/000-0000000-0000000?psc=1
1514,money for beginners,matthew oldham,Money For Beginners,Matthew Oldham,Money Books Children's Jobs,Hardcover,4.7,558.0,https://www.amazon.in/Money-Beginners-Not-Known/dp/1474958230/ref=zg_bs_g_1318096031_d_sccl_15/000-0000000-0000000?psc=1
3572,mahagatha,nayak satyarth,Mahagatha: 100 Tales from the Puranas,Satyarth Nayak,Literature Fiction Classic,Paperback,4.7,557.0,https://www.amazon.in/Mahagatha-Tales-Puranas-Satyarth-Nayak/dp/9356294496/ref=zg_bs_g_1318159031_d_sccl_23/000-0000000-0000000?psc=1
7249,fear and loathing in la liga,lowe sid,Fear and Loathing in La Liga: Barcelona vs Real Madrid,Sid Lowe,Sports Organisations Sporting Events,Paperback,4.6,555.0,https://www.amazon.in/Fear-Loathing-Liga-Sid-Lowe/dp/0224091808/ref=zg_bs_g_1318275031_d_sccl_22/000-0000000-0000000?psc=1
6405,how to build motorcycle,gary inman,How to Build a Motorcycle,Gary Inman,Transportation Automotive Sciences Medicine Technology,Hardcover,4.6,555.0,https://www.amazon.in/How-Build-Motorcycle-Nut-Bolt/dp/1786277581/ref=zg_bs_g_1318215031_d_sccl_2/000-0000000-0000000?psc=1
5380,in eye of beholder,dianna roman,In the Eye of the Beholder,Dianna Roman,Life Romance in Later,Kindle Edition,4.4,555.0,https://www.amazon.in/Eye-Beholder-Dianna-Roman-ebook/dp/B0CC72NG29/ref=zg_bs_g_89265414031_d_sccl_4/000-0000000-0000000?psc=1
6160,gaia,james lovelock,Gaia: A New Look at Life on Earth (Oxford Landmark Science),James Lovelock,Science Environmental Mathematics Studies,Paperback,4.5,555.0,https://www.amazon.in/Gaia-Earth-Oxford-Landmark-Science/dp/0198784880/ref=zg_bs_g_4149719031_d_sccl_7/000-0000000-0000000?psc=1
6518,"divided island, this (pb)",samanth subramanian,"Divided Island, This (PB)",Samanth Subramanian,Society Ethnography Sciences Social,Paperback,4.5,553.0,https://www.amazon.in/This-Divided-Island-Stories-Lankan/dp/0143425471/ref=zg_bs_g_26437177031_d_sccl_15/000-0000000-0000000?psc=1
6198,test of mathematics at 10+2 level 18 th,indian institute statistical,Test Of Mathematics At The 10+2 Level 18 Th Edition,Indian Statistical Institute,Science Mathematics,Paperback,4.6,550.0,https://www.amazon.in/Test-Mathematics-10-Level-18/dp/8176711098/ref=zg_bs_g_4149720031_d_sccl_25/000-0000000-0000000?psc=1
98,history of heavy metal,andrew o'neill,A History of Heavy Metal: 'Absolutely hilarious' – Neil Gaiman,Andrew O'Neill,Film Photography Music Arts,Paperback,4.4,549.0,https://www.amazon.in/History-Heavy-Metal-Andrew-ONeill/dp/1472241452/ref=zg_bs_g_1318059031_d_sccl_19/000-0000000-0000000?psc=1
