Unnamed: 0,Clean_Title,Clean_Author,Title,Author,Genre,Type,Rating,No. of People rated,URLs,Description
5082,me before you,jojo moyes,ME BEFORE YOU,Jojo Moyes,"Wholesome, Clean, Romance",Paperback,4.5,140025.0,https://www.amazon.in/Me-Before-You-Jojo-Moyes/dp/0718157834/ref=zg_bs_g_89265408031_d_sccl_5/000-0000000-0000000?psc=1,"Discover the love story that captured 21 million hearts . . . f rom the author of The Last Letter from Your Lover , now a major motion picture The No. 1 bestselling international phenomenon and major film adaptation. 'One of the most memorable books of the last decade' Woman & Home 'A timeless love story' Red __________ Will needed Lou as much as she needed him, but will her love be enough to save his life? Lou Clark knows lots of things. She knows how many footsteps there are between the bus stop and home. She knows she likes working in The Buttered Bun teashop and she knows she might not love her boyfriend Patrick. What Lou doesn't know is she's about to lose her job or that knowing what's coming is what keeps her sane. Will Traynor knows his motorcycle accident took away his desire to live. He knows everything feels very small and rather joyless now and he knows exactly how he's going to put a stop to that. What Will doesn't know is that Lou is about to burst into his world in a riot of colour. And neither of them knows they're going to change the other for all time. If you fell in love with Lou Clark, find out what she does next in After You and Still Me - out now! __________ 'You simply have to read it' Closer 'Magical and heartbreaking . . . Waterproof mascara essential' Marie Claire 'A triumph' Elle"
6618,"handmaid's tale [] atwood, margaret",atwood margaret,"The Handmaid's Tale [Paperback] Atwood, Margaret",Margaret Atwood,"Sciences, Society, Culture, Social",Paperback,4.4,139671.0,https://www.amazon.in/Handmaids-Tale-Contemporary-Classics/dp/0099740915/ref=zg_bs_g_1318222031_d_sccl_15/000-0000000-0000000?psc=1,"** THE SUNDAY TIMES NO. 1 BESTSELLER ** Discover the dystopian novel that started a phenomenon before you read the Booker Prize-winning sequel The Testaments NOW AN AWARD-WINNING TV SERIES STARRING ELISABETH MOSS Offred is a Handmaid in The Republic of Gilead, a religious totalitarian state in what was formerly known as the United States. She is placed in the household of The Commander, Fred Waterford - her assigned name, Offred, means 'of Fred'. She has only one function: to breed. If Offred refuses to enter into sexual servitude to repopulate a devastated world, she will be hanged. Yet even a repressive state cannot eradicate hope and desire. As she recalls her pre-revolution life in flashbacks, Offred must navigate through the terrifying landscape of torture and persecution in the present day, and between two men upon which her future hangs. Masterfully conceived and executed, this haunting vision of the future places Margaret Atwood at the forefront of dystopian fiction. ' A fantastic, chilling story. And so powerfully feminist ' Bernardine Evaristo, author of GIRL, WOMAN, OTHER ' This novel seems ever more vital in the present day ' Observer READ THE TESTAMENTS, THE BOOKER PRIZE-WINNING SEQUEL TO THE HANDMAID'S TALE, TODAY"
3564,to kill mockingbird,harper lee,TO KILL A MOCKINGBIRD,Harper Lee,"Fiction, Classic, Literature",Paperback,4.5,125576.0,https://www.amazon.in/Kill-Mockingbird-Harper-Lee/dp/0099549484/ref=zg_bs_g_1318159031_d_sccl_15/000-0000000-0000000?psc=1,"___________________________________ 'Shoot all the bluejays you want, if you can hit 'em, but remember it's a sin to kill a mockingbird.' A lawyer's advice to his children as he defends the real mockingbird of Harper Lee's classic novel - a black man falsely charged with the rape of a white girl. Through the young eyes of Scout and Jem Finch, Harper Lee explores with exuberant humour the irrationality of adult attitudes to race and class in the Deep South of the 1930s. The conscience of a town steeped in prejudice, violence and hypocrisy is pricked by the stamina of one man's struggle for justice. But the weight of history will only tolerate so much. To Kill a Mockingbird is a coming-of-age story, an anti-racist novel, a historical drama of the Great Depression and a sublime example of the Southern writing tradition."
3555,1984,george orwell,1984,George Orwell,"Fiction, Classic, Literature",Paperback,4.5,125234.0,https://www.amazon.in/1984-George-Orwell/dp/9389053730/ref=zg_bs_g_1318159031_d_sccl_6/000-0000000-0000000?psc=1,"1984 by George Orwell is a powerful and haunting work of dystopian fiction that continues to shape modern political and cultural conversations. First published in 1949, this classic novel presents a chilling vision of a world ruled by omnipresent surveillance, absolute power, and ruthless authoritarian control. Set in Oceania , one of three global superstates formed after a catastrophic world war, the story follows Winston Smith , a weary citizen who works for the government yet secretly despises its oppressive rule. His quiet rebellion—and his forbidden love affair with Julia—reveal the terrifying consequences of resisting a system designed to crush individuality and truth. More than a gripping narrative, 1984 stands as a timeless commentary on censorship, propaganda, and the dangers of unchecked political power. Orwell’s writing continues to resonate today, making this novel essential reading for anyone interested in society, freedom, and the human spirit. A Landmark Dystopian Novel: One of the most influential works in modern literature, shaping global discussions on surveillance and authoritarianism. Powerful Storytelling: Follows Winston Smith’s emotional and psychological journey as he dares to seek truth in a world built on lies. Timeless Political Commentary: A sharp critique of propaganda, censorship, and totalitarian control that remains relevant across generations. Rich, Thought-Provoking Themes: Explores freedom, individuality, rebellion, and the fragility of human rights. A Must-Read Classic: Perfect for students, literature lovers, and readers seeking a gripping, meaningful, and enduring novel."
3748,project hail mary,andy weir,Project Hail Mary,Andy Weir,"Literature, Horror, Fantasy, Science, Fiction",Audible Audiobook,4.7,113287.0,https://www.amazon.in/Project-Hail-Mary/dp/B08G9XR74C/ref=zg_bs_g_1402038031_d_sccl_19/000-0000000-0000000?psc=1,"THE #1 NEW YORK TIMES BESTSELLER FROM THE AUTHOR OF THE MARTIAN Soon to be a major motion picture starring Ryan Gosling, directed by Phil Lord and Christopher Miller, with a screenplay by Drew Goddard Winner of the 2022 Audie Awards' Audiobook of the Year Number-One Audible and New York Times Audio Best Seller More than two million audiobooks sold A lone astronaut must save the earth from disaster in this incredible new science-based thriller from the number-one New York Times best-selling author of The Martian . Ryland Grace is the sole survivor on a desperate, last-chance mission - and if he fails, humanity and the Earth itself will perish. Except that right now, he doesn't know that. He can't even remember his own name, let alone the nature of his assignment or how to complete it. All he knows is that he's been asleep for a very, very long time. And he's just been awakened to find himself millions of miles from home, with nothing but two corpses for company. His crewmates dead, his memories fuzzily returning, he realizes that an impossible task now confronts him. Alone on this tiny ship that's been cobbled together by every government and space agency on the planet and hurled into the depths of space, it's up to him to conquer an extinction-level threat to our species. And thanks to an unexpected ally, he just might have a chance. Part scientific mystery, part dazzling interstellar journey, Project Hail Mary is a tale of discovery, speculation, and survival to rival The Martian - while taking us to places it never dreamed of going. PLEASE NOTE: To accommodate this audio edition, some changes to the original text have been made with the approval of author Andy Weir."
6474,becoming,michelle obama,Becoming : The Sunday Times Number One Bestseller,Michelle Obama,"Sciences, Society, Ethnography, Social",Paperback,4.6,110817.0,https://www.amazon.in/Becoming-Sunday-Times-Number-Bestseller/dp/0241982979/ref=zg_bs_g_26437177031_d_sccl_1/000-0000000-0000000?psc=1,"An intimate, powerful, and inspiring memoir; 17 million copies sold worldwide Now in paperback featuring a new introduction by Michelle Obama, a letter from the author to her younger self, and a book club guide with 20 discussion questions and a 5-question Q&A, the intimate, powerful, and inspiring memoir by the former First Lady of the United States. In her memoir, a work of deep reflection and mesmerizing storytelling, Michelle Obama invites readers into her world, chronicling the experiences that have shaped her -- from her childhood on the South Side of Chicago to her years as an executive balancing the demands of motherhood and work, to her time spent at the world's most famous address. With unerring honesty and lively wit, she describes her triumphs and her disappointments, both public and private, telling her full story as she has lived it -- in her own words and on her own terms. Warm, wise, and revelatory, Becoming is the deeply personal reckoning of a woman of soul and substance who has steadily defied expectations -- and whose story inspires us to do the same. MICHELLE OBAMA'S NEXT BOOK, THE LIGHT WE CARRY , IS OUT NOW! *One of Goodreads Most Popular Books of the Past Decade* Sunday Times bestseller, November 2018"
6281,when breath becomes air,kalanithi paul,When Breath Becomes Air,Paul Kalanithi,"Biology, Life, Technology, Sciences, Medicine",Board book,4.6,100836.0,https://www.amazon.in/When-Breath-Becomes-Paul-Kalanithi/dp/1847923674/ref=zg_bs_g_1318206031_d_sccl_8/000-0000000-0000000?psc=1,"Selected as a Book of the Year by the New York Times, Evening Standard, Observer, Sunday Times, Mail on Sunday and The Economist Shortlisted for Waterstones Book of the Year THE NEW YORK TIMES NUMBER ONE BESTSELLER THE SUNDAY TIMES BESTSELLER ' Finishing this book and then forgetting about it is simply not an option...Unmissable ' New York Times At the age of thirty-six, on the verge of completing a decade?s training as a neurosurgeon, Paul Kalanithi was diagnosed with inoperable lung cancer. One day he was a doctor treating the dying, the next he was a patient struggling to live. When Breath Becomes Air chronicles Kalanithi?s transformation from a medical student asking what makes a virtuous and meaningful life into a neurosurgeon working in the core of human identity ? the brain ? and finally into a patient and a new father. What makes life worth living in the face of death? What do you do when life is catastrophically interrupted? What does it mean to have a child as your own life fades away? Paul Kalanithi died while working on this profoundly moving book, yet his words live on as a guide to us all. When Breath Becomes Air is a life-affirming reflection on facing our mortality and on the relationship between doctor and patient, from a gifted writer who became both."
2673,guest list,foley lucy,"The Guest List: From the author of The Hunting Party, the No.1 Sunday Times bestseller and prize winning mystery thriller in 2021",Lucy Foley,"Suspense, Thriller, Mystery, Crime, Thrillers",Paperback,4.1,100290.0,https://www.amazon.in/Guest-List-Lucy-Foley/dp/0008403775/ref=zg_bs_g_22960213031_d_sccl_24/000-0000000-0000000?psc=1,"Another murder. Another mystery. The brand new thriller from the No. 1 Sunday Times bestselling author of The Hunting Party. On a remote island, guests gather for the wedding of the year  the marriage of Jules Keegan and Will Slater. Old friends. Past grudges. Happy families. Hidden jealousies. Thirteen guests. The wedding cake has barely been cut when one of the guests is found dead. And as a storm unleashes its fury on the island, everyone is trapped. All have a secret. All have a motive."
3766,born crime,noah trevor,BORN A CRIME: STORIES FROM A SOUTH AFRICAN CHILDHOOD,Trevor Noah,"Fiction, Humour, Literature",Paperback,4.6,97292.0,https://www.amazon.in/BORN-CRIME-STORIES-AFRICAN-CHILDHOOD/dp/1473635306/ref=zg_bs_g_1318143031_d_sccl_17/000-0000000-0000000?psc=1,Reading books is a kind of enjoyment. Reading books is a good habit. We bring you a different kinds of books. You can carry this book where ever you want. It is easy to carry. It can be an ideal gift to yourself and to your loved ones. Care instruction keep away from fire.
2975,song of achilles,madeline miller,The Song of Achilles,Madeline Miller,"Fiction, Horror, Fantasy, Science",Paperback,4.6,94523.0,https://www.amazon.in/Achilles-Bloomsbury-Publishing-Private-Limited/dp/938900022X/ref=zg_bs_g_1318163031_d_sccl_26/000-0000000-0000000?psc=1,"Winner of the Orange women's Prize for fiction The international sensation a Sunday Times and new York Times bestseller 'captivating' Donna tartt 'I loved it' J K Rowling 'ravishingly vivid' Emma Donoghue Greece in the age of heroes. Patroclus, an awkward young prince, has been exiled to the court of King Peleus and his perfect son Achilles. Despite their differences, Achilles befriends the shamed prince, and as they grow into young men skilled in the arts of war and medicine, their bond blossoms into something deeper - despite the displeasure of achilles's mother thetis, a cruel sea goddess. But when word comes that Helen of Sparta has been kidnapped, Achilles must go to war in distant Troy and fulfil his destiny. Torn between love and fear for his friend, Patroclus goes with him, little knowing that the years that follow will test everything they hold dear. 'A book I could not put down' Ann Patchett ?an exciting, sexy, violent Superman version of the Iliad? guardian ?sexy, dangerous, mystical? Bettany Hughes."
3051,atomic habits,clear james,Atomic Habits,James Clear,"Development, Transformation, Family, Health, Personal",Paperback,4.6,90104.0,https://www.amazon.in/Atomic-Habits-James-Clear/dp/1847941834/ref=zg_bs_g_1318132031_d_sccl_2/000-0000000-0000000?psc=1,"THE PHENOMENAL INTERNATIONAL BESTSELLER: OVER 20 MILLION COPIES SOLD WORLDWIDE Transform your life with tiny changes in behaviour, starting now. People think that when you want to change your life, you need to think big. But world-renowned habits expert James Clear has discovered another way. He knows that real change comes from the compound effect of hundreds of small decisions: doing two push-ups a day, waking up five minutes early, or holding a single short phone call. He calls them atomic habits. In this ground-breaking book, Clears reveals exactly how these minuscule changes can grow into such life-altering outcomes. He uncovers a handful of simple life hacks (the forgotten art of Habit Stacking, the unexpected power of the Two Minute Rule, or the trick to entering the Goldilocks Zone), and delves into cutting-edge psychology and neuroscience to explain why they matter. Along the way, he tells inspiring stories of Olympic gold medalists, leading CEOs, and distinguished scientists who have used the science of tiny habits to stay productive, motivated, and happy. These small changes will have a revolutionary effect on your career, your relationships, and your life. ________________________________ A NEW YORK TIMES AND SUNDAY TIMES BESTSELLER 'A supremely practical and useful book.' Mark Manson, author of The Subtle Art of Not Giving A F*ck 'James Clear has spent years honing the art and studying the science of habits. This engaging, hands-on book is the guide you need to break bad routines and make good ones.' Adam Grant, author of Originals ' Atomic Habits is a step-by-step manual for changing routines. ' Books of the Month, Financial Times 'A special book that will change how you approach your day and live your life.' Ryan Holiday, author of The Obstacle is the Way Number 1 Sunday Times bestseller, August 2023 New York Times bestseller, April 2024 Atomic Habits has sold over 1 million copies in all formats [Nielsen BookScan UK and Circana Bookscan US, April 2024]"
452,very hungry caterpillar [board book] eric carle,carle eric,The Very Hungry Caterpillar [Board book] Eric Carle,Eric Carle,"Books, Children, s, Pets, Animals",Board book,4.7,88951.0,https://www.amazon.in/Very-Hungry-Caterpillar-Eric-Carle/dp/0241003008/ref=zg_bs_g_67803455031_d_sccl_3/000-0000000-0000000?psc=1,"Eric Carle's The Very Hungry Caterpillar is a perennial favourite with children and adults alike. Its imaginative illustration and clever cut-out detail charts the progress of a very hungry caterpillar as he eats his way through the week. ********** Don't miss out on other Very Hungry Caterpillar and Eric Carle books: The Very Hungry Caterpillar's First 100 Words: a lift-the-flap book The Very Hungry Caterpillar's Hide and Seek: a finger trail lift-the-flap book The Very Hungry Caterpillar's Magnet Book: with 8 chunky magnets Sleep Tight, Very Hungry Caterpillar: a lift-the-flap book The Very Hungry Caterpillar's Birthday Party: with a special fold-out surprise Where Is The Very Hungry Caterpillar: a lift-the-flap book The Very Hungry Caterpillar Touch and Feel Playbook The Very Hungry Caterpillar Little Learning Library The Very Hungry Caterpillar Big Board Book The Very Hungry Caterpillar Book and Toy The Very Busy Spider The Bad-Tempered Ladybird From Head to Toe"
2958,dune,frank herbert,Dune,Frank Herbert,"Fiction, Horror, Fantasy, Science",Mass Market Paperback,4.5,88530.0,https://www.amazon.in/Dune-Frank-Herbert/dp/0441172717/ref=zg_bs_g_1318163031_d_sccl_9/000-0000000-0000000?psc=1,"NOW A MAJOR MOTION PICTURE directed by Denis Villeneuve, starring Timothée Chalamet, Zendaya, Jason Momoa, Rebecca Ferguson, Oscar Isaac, Josh Brolin, Stellan Skarsgård, Dave Bautista, Stephen McKinley Henderson, Chang Chen, Charlotte Rampling, and Javier Bardem. Frank Herbert’s classic masterpiece—a triumph of the imagination and one of the bestselling science fiction novels of all time. Set on the desert planet Arrakis, Dune is the story of the boy Paul Atreides, heir to a noble family tasked with ruling an inhospitable world where the only thing of value is the “spice” melange, a drug capable of extending life and enhancing consciousness. Coveted across the known universe, melange is a prize worth killing for.... When House Atreides is betrayed, the destruction of Paul’s family will set the boy on a journey toward a destiny greater than he could ever have imagined. And as he evolves into the mysterious man known as Muad’Dib, he will bring to fruition humankind’s most ancient and unattainable dream. A stunning blend of adventure and mysticism, environmentalism and politics, Dune won the first Nebula Award, shared the Hugo Award, and formed the basis of what is undoubtedly the grandest epic in science fiction."
250,man's search for meaning,e. frankl victor,Man's Search For Meaning: The classic tribute to hope from the Holocaust,Victor E. Frankl,"Accounts, True, Diaries, Biographies",Paperback,4.5,84339.0,https://www.amazon.in/Mans-Search-Meaning-Viktor-Frankl/dp/1846041244/ref=zg_bs_g_1318067031_d_sccl_1/000-0000000-0000000?psc=1,"A prominent Viennese psychiatrist before the war, Viktor Frankl was uniquely able to observe the way that he and other inmates coped with the experience of being in Auschwitz. He noticed that it was the men who comforted others and who gave away their last piece of bread who survived the longest - and who offered proof that everything can be taken away from us except the ability to choose our attitude in any given set of circumstances. The sort of person the prisoner became was the result of an inner decision and not of camp influences alone. Only those who allowed their inner hold on their moral and spiritual selves to subside eventually fell victim to the camp's degenerating influence - while those who made a victory of those experiences turned them into an inner triumph. Frankl came to believe that man's deepest desire is to search for meaning and purpose. This outstanding work offers us all a way to transcend suffering and find significance in the art of living."
7229,boys in boat,brown daniel james,The Boys in the Boat,Daniel James Brown,"Events, Organisations, Sporting, Sports",Paperback,4.6,83479.0,https://www.amazon.in/Boys-Boat-Daniel-James-Brown/dp/1447210980/ref=zg_bs_g_1318275031_d_sccl_2/000-0000000-0000000?psc=1,"An epic true-life journey to the heart of Hitler's Berlin. Cast aside by his family at an early age, abandoned and left to fend for himself in the woods of Washington State, young Joe Rantz turns to rowing as a way of escaping his past. What follows is an extraordinary journey, as Joe and eight other working-class boys exchange the sweat and dust of life in 1930s America for the promise of glory at the heart of Hitler's Berlin. Stroke by stroke, a remarkable young man strives to regain his shattered self-regard, to dare again to trust in others and to find his way back home. Told against the backdrop of the Great Depression, The Boys in the Boat is narrative non-fiction of the first order, a personal story full of lyricism and unexpected beauty that rises above the grand sweep of history and captures instead the purest essence of what it means to be alive."
2258,"tomorrow, and tomorrow, and tomorrow",gabrielle zevin,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,"Media, Development, Internet, Software, Digital, Programming, Computing",Paperback,4.3,83338.0,https://www.amazon.in/Tomorrow-Gabrielle-Zevin/dp/152911554X/ref=zg_bs_g_1318116031_d_sccl_9/000-0000000-0000000?psc=1,"THE MILLION-COPY BESTSELLING PHENOMENON ‘Exhilarating, timely and emotive’ GUARDIAN 'I devoured it. So enjoyable' ZADIE SMITH ‘Love, friendship and betrayal…gorgeous’ SUNDAY TELEGRAPH ------------------------------------ This is the story of Sam and Sadie. It's not a romance, but it is about love. When Sam catches sight of Sadie at a crowded train station one morning he is catapulted straight back to childhood, and the hours they spent immersed in playing games. Their spark is instantly reignited and sets off a creative collaboration that will make them superstars. It is the 90s, and anything is possible. What comes next is a decades-long tale of friendship and rivalry, fame and art, betrayal and tragedy, perfect worlds and imperfect ones. And, above all, our need to connect: to be loved and to love. --------------------------------------- 'I'm LOVING it' ZOE SUGG 'One of the best books I've ever read' JOHN GREEN ‘Extraordinary… made me sob' JOJO MOYES 'Magnificent... Such wisdom and tenderness' RUSSELL T. DAVIES ‘I couldn’t put it down’ GERI HALLIWELL ‘Beautiful and heartbreaking’ THE TIMES 'An exquisite love-letter to life' TAYARI JONES 'Anyone who reads Tomorrow can't stop talking about it' STYLIST ‘I loved it’ CELESTE NG ‘Exhilarating’ PSYCHOLOGIES 'This BLEW me away' PANDORA SYKES 'The go-to for your next hit of nineties nostalgia' EVENING STANDARD ‘Terrific...Zevin is a great writer’ BILL GATES ‘Tremendous… A literary blockbuster destined to be filed in the Great American Novel category’ INDEPENDENT Tomorrow, and Tomorrow, and Tomorrow was a #1 Sunday Times bestseller from 30.07.2023 - 24.9.23 Note: There is a chance the book cover you receive may differ from the cover displayed here."
3008,haunting adeline,carlton d. h.,"Haunting Adeline: Cat and Mouse Duet, Book 1",H. D. Carlton,"Fiction, Horror, Fantasy, Science",Audible Audiobook,4.3,82562.0,https://www.amazon.in/Haunting-Adeline-Mouse-Duet-Book/dp/B0BC9TJX75/ref=zg_bs_g_1318165031_d_sccl_9/000-0000000-0000000?psc=1,
2683,family upstairs,jewell lisa,The Family Upstairs,Lisa Jewell,"Suspense, Thriller, Mystery, Crime, Thrillers",Paperback,4.2,82147.0,https://www.amazon.in/Family-Upstairs-Number-bestseller-author/dp/1787461483/ref=zg_bs_g_22960213031_d_sccl_4/000-0000000-0000000?psc=1,"Prepare to be hooked . . . A compulsive thriller from Lisa Jewell. * #1 UK SUNDAY TIMES BESTSELLER * * OVER A MILLION COPIES SOLD * * HOLLY WILLOUGHBY'S SUMMER READING HIGHLIGHT * *A RICHARD AND JUDY BOOK CLUB PICK* 'I read it all in one sitting.' Colleen Hoover 'I loved The Family Upstairs !' Sarah Jessica Parker 'Really good, gripping. I couldn't bear for it to finish...' Olivia Colman 'A twisty and engrossing story of betrayal and redemption. ' Ian Rankin 'Rich, dark and intricately twisted' Ruth Ware _______________ In a large house in London's fashionable Chelsea, a baby is awake in her cot. Well-fed and cared for, she is happily waiting for someone to pick her up. In the kitchen lie three decomposing corpses. Close to them is a hastily scrawled note. They've been dead for several days. Who has been looking after the baby? And where did they go? Two entangled families. A house with the darkest of secrets. _______________ More love for The Family Upstairs . . . 'My eyes were glued to this book!' Hayley Morris 'You don't read a Lisa Jewell book, you fall into it.' Erin Kelly 'I swear I didn't breathe the whole time I was reading it.' Clare Mackintosh 'Creepy, intricate and utterly immersive.' Guarian 'I had a thrilling for-God's-sake-tell-me-what-happened sensation in my stomach for the entire read' Ruth Jones 'Absolutely brilliant.' Sarah Pinborough ' Glitters like a blade and cuts even deeper .' AJ Finn 'I was hooked from the first page.' Alice Feeney 'Utterly compelling. Deliciously dark and twisty .' Jane Corry 'It's absolutely bloody brilliant .' Tammy Cohen 'I genuinely struggled to put this one down.' The Unmumsy Mum The Family Upstairs has sold over a million copies across all formats [Nielsen, May 2024] Lisa Jewell, Number One Sunday Times bestseller, March 2024"
